moisture,spring_stiffness,displacement_screw_setting,motor_speed,video_id,crack_type
5,2000,0.22,30,GH013318,open_crack
5,2000,0.22,30,GH013319,open_crack
5,2000,0.22,30,GH013320,open_crack
5,2000,0.22,30,GH013321,open_crack
5,2000,0.22,30,GH013322,open_crack
5,2000,0.29,45,GH013328,longitudinal_between_50_75%
5,2000,0.29,45,GH013323,longitudinal_more_than_75%
5,2000,0.29,45,GH013324,longitudinal_more_than_75%
5,2000,0.29,45,GH013325,longitudinal_more_than_75%
5,2000,0.29,45,GH013326,longitudinal_more_than_75%
5,2000,0.29,45,GH013327,longitudinal_more_than_75%
5,2000,0.29,45,GH013324,circumferential_less_than_25%
5,2000,0.29,45,GH013323,circumferential_between_25_50%
5,2000,0.29,45,GH013325,circumferential_between_25_50%
5,2000,0.29,45,GH013326,circumferential_between_25_50%
5,2000,0.29,45,GH013327,circumferential_between_25_50%
5,2000,0.29,45,GH013328,circumferential_between_25_50%
5,2000,0.29,45,GH013325,open_crack
5,2000,0.29,45,GH013326,open_crack
5,2000,0.29,45,GH013327,open_crack
5,2000,0.29,45,GH013328,open_crack
5,2000,0.29,30,GH013329,longitudinal_between_50_75%
5,2000,0.29,30,GH013330,longitudinal_between_50_75%
5,2000,0.29,30,GH013331,longitudinal_more_than_75%
5,2000,0.29,30,GH013332,longitudinal_more_than_75%
5,2000,0.29,30,GH013333,longitudinal_more_than_75%
5,2000,0.29,30,GH013334,longitudinal_more_than_75%
5,2000,0.29,30,GH013332,circumferential_less_than_25%
5,2000,0.29,30,GH013329,circumferential_between_25_50%
5,2000,0.29,30,GH013330,circumferential_between_25_50%
5,2000,0.29,30,GH013331,circumferential_between_50_75%
5,2000,0.29,30,GH013333,circumferential_between_50_75%
5,2000,0.29,30,GH013334,circumferential_between_50_75%
5,2000,0.29,30,GH013329,open_crack
5,2000,0.29,30,GH013330,open_crack
5,2000,0.29,30,GH013331,open_crack
5,2000,0.29,30,GH013332,open_crack
5,2000,0.29,30,GH013333,open_crack
5,2000,0.29,30,GH013334,open_crack
5,2000,0.36,45,GH013335,untouched
5,2000,0.36,45,GH013338,untouched
5,2000,0.36,45,GH013339,untouched
5,2000,0.36,45,GH013340,untouched
5,2000,0.36,45,GH013336,longitudinal_more_than_75%
5,2000,0.36,45,GH013337,longitudinal_more_than_75%
5,2000,0.36,45,GH013336,circumferential_less_than_25%
5,2000,0.36,45,GH013337,circumferential_less_than_25%
5,2000,0.36,45,GH013336,open_crack
5,2000,0.22,60,GH013341,longitudinal_more_than_75%
5,2000,0.22,60,GH013342,longitudinal_more_than_75%
5,2000,0.22,60,GH013343,longitudinal_more_than_75%
5,2000,0.22,60,GH013344,longitudinal_more_than_75%
5,2000,0.22,60,GH013345,longitudinal_more_than_75%
5,2000,0.22,60,GH013346,longitudinal_more_than_75%
5,2000,0.22,60,GH013341,circumferential_between_50_75%
5,2000,0.22,60,GH013345,circumferential_between_50_75%
5,2000,0.22,60,GH013342,circumferential_more_than_75%
5,2000,0.22,60,GH013343,circumferential_more_than_75%
5,2000,0.22,60,GH013344,circumferential_more_than_75%
5,2000,0.22,60,GH013346,circumferential_more_than_75%
5,2000,0.22,60,GH013341,open_crack
5,2000,0.22,60,GH013342,open_crack
5,2000,0.22,60,GH013343,open_crack
5,2000,0.22,60,GH013344,open_crack
5,2000,0.22,60,GH013345,open_crack
5,2000,0.22,60,GH013346,open_crack
5,2000,0.22,30,GH013348,longitudinal_between_50_75%
5,2000,0.22,30,GH013347,longitudinal_more_than_75%
5,2000,0.22,30,GH013349,longitudinal_more_than_75%
5,2000,0.22,30,GH013350,longitudinal_more_than_75%
5,2000,0.22,30,GH013351,longitudinal_more_than_75%
5,2000,0.22,30,GH013352,longitudinal_more_than_75%
5,2000,0.22,30,GH013348,circumferential_less_than_25%
5,2000,0.22,30,GH013350,circumferential_between_50_75%
5,2000,0.22,30,GH013351,circumferential_between_50_75%
5,2000,0.22,30,GH013347,circumferential_more_than_75%
5,2000,0.22,30,GH013349,circumferential_more_than_75%
5,2000,0.22,30,GH013352,circumferential_more_than_75%
5,2000,0.22,30,GH013347,open_crack
5,2000,0.22,30,GH013349,open_crack
5,2000,0.22,30,GH013350,open_crack
5,2000,0.22,30,GH013351,open_crack
5,2000,0.22,30,GH013352,open_crack
5,2000,0.29,60,GH013353,longitudinal_more_than_75%
5,2000,0.29,60,GH013354,longitudinal_more_than_75%
5,2000,0.29,60,GH013355,longitudinal_more_than_75%
5,2000,0.29,60,GH013356,longitudinal_more_than_75%
5,2000,0.29,60,GH013357,longitudinal_more_than_75%
5,2000,0.29,60,GH013358,longitudinal_more_than_75%
5,2000,0.29,60,GH013353,circumferential_less_than_25%
5,2000,0.29,60,GH013354,circumferential_less_than_25%
5,2000,0.29,60,GH013356,circumferential_between_25_50%
5,2000,0.29,60,GH013355,circumferential_between_50_75%
5,2000,0.29,60,GH013357,circumferential_between_50_75%
5,2000,0.29,60,GH013358,circumferential_between_50_75%
5,2000,0.29,60,GH013353,open_crack
5,2000,0.29,60,GH013355,open_crack
5,2000,0.29,60,GH013357,open_crack
5,2000,0.29,60,GH013358,open_crack
5,2000,0.29,45,GH013359,longitudinal_more_than_75%
5,2000,0.29,45,GH013360,longitudinal_more_than_75%
5,2000,0.29,45,GH013361,longitudinal_more_than_75%
5,2000,0.29,45,GH013362,longitudinal_more_than_75%
5,2000,0.29,45,GH013363,longitudinal_more_than_75%
5,2000,0.29,45,GH013364,longitudinal_more_than_75%
5,2000,0.29,45,GH013364,circumferential_less_than_25%
5,2000,0.29,45,GH013359,circumferential_between_25_50%
5,2000,0.29,45,GH013360,circumferential_between_25_50%
5,2000,0.29,45,GH013361,circumferential_between_25_50%
5,2000,0.29,45,GH013362,circumferential_between_25_50%
5,2000,0.29,45,GH013363,circumferential_between_25_50%
5,2000,0.29,45,GH013359,open_crack
5,2000,0.29,45,GH013360,open_crack
5,2000,0.29,45,GH013362,open_crack
5,2000,0.29,45,GH013363,open_crack
5,2000,0.29,45,GH013364,open_crack
5,2000,0.36,45,GH013367,untouched
5,2000,0.36,45,GH013368,untouched
5,2000,0.36,45,GH013369,untouched
5,2000,0.36,45,GH013370,untouched
5,2000,0.36,45,GH013365,longitudinal_more_than_75%
5,2000,0.36,45,GH013366,longitudinal_more_than_75%
5,2000,0.36,45,GH013365,circumferential_between_25_50%
5,2000,0.36,45,GH013366,circumferential_between_25_50%
5,2000,0.36,45,GH013365,open_crack
5,2000,0.36,45,GH013366,open_crack
5,2000,0.29,30,GH013370,longitudinal_between_25_50%
5,2000,0.29,30,GH013372,longitudinal_more_than_75%
5,2000,0.29,30,GH013373,longitudinal_more_than_75%
5,2000,0.29,30,GH013374,longitudinal_more_than_75%
5,2000,0.29,30,GH013375,longitudinal_more_than_75%
5,2000,0.29,30,GH013375,longitudinal_more_than_75%
5,2000,0.29,30,GH013373,circumferential_between_25_50%
5,2000,0.29,30,GH013374,circumferential_between_25_50%
5,2000,0.29,30,GH013375,circumferential_between_25_50%
5,2000,0.29,30,GH013376,circumferential_between_25_50%
5,2000,0.29,30,GH013371,circumferential_between_50_75%
5,2000,0.29,30,GH013372,circumferential_between_50_75%
5,2000,0.29,30,GH013372,open_crack
5,2000,0.29,30,GH013373,open_crack
5,2000,0.29,30,GH013374,open_crack
5,2000,0.29,30,GH013375,open_crack
5,2000,0.29,30,GH013376,open_crack
5,2000,0.22,45,GH013382,longitudinal_less_than_25%
5,2000,0.22,45,GH013377,longitudinal_more_than_75%
5,2000,0.22,45,GH013378,longitudinal_more_than_75%
5,2000,0.22,45,GH013379,longitudinal_more_than_75%
5,2000,0.22,45,GH013380,longitudinal_more_than_75%
5,2000,0.22,45,GH013381,longitudinal_more_than_75%
5,2000,0.22,45,GH013382,circumferential_less_than_25%
5,2000,0.22,45,GH013379,circumferential_between_25_50%
5,2000,0.22,45,GH013377,circumferential_between_50_75%
5,2000,0.22,45,GH013378,circumferential_between_50_75%
5,2000,0.22,45,GH013380,circumferential_more_than_75%
5,2000,0.22,45,GH013381,circumferential_more_than_75%
5,2000,0.22,45,GH013377,open_crack
5,2000,0.22,45,GH013378,open_crack
5,2000,0.22,45,GH013379,open_crack
5,2000,0.22,45,GH013380,open_crack
5,2000,0.22,45,GH013381,open_crack
5,2000,0.36,30,GH013385,untouched
5,2000,0.36,30,GH013386,untouched
5,2000,0.36,30,GH013384,longitudinal_between_50_75%
5,2000,0.36,30,GH013383,longitudinal_more_than_75%
5,2000,0.36,30,GH013387,longitudinal_more_than_75%
5,2000,0.36,30,GH013388,longitudinal_more_than_75%
5,2000,0.36,30,GH013383,circumferential_less_than_25%
5,2000,0.36,30,GH013387,circumferential_less_than_25%
5,2000,0.36,30,GH013388,circumferential_less_than_25%
5,2000,0.36,30,GH013384,circumferential_between_25_50%
5,2000,0.36,30,GH013384,open_crack
5,2000,0.22,60,GH013389,longitudinal_more_than_75%
5,2000,0.22,60,GH013390,longitudinal_more_than_75%
5,2000,0.22,60,GH013391,longitudinal_more_than_75%
5,2000,0.22,60,GH013392,longitudinal_more_than_75%
5,2000,0.22,60,GH013393,longitudinal_more_than_75%
5,2000,0.22,60,GH013394,longitudinal_more_than_75%
5,2000,0.22,60,GH013389,circumferential_between_50_75%
5,2000,0.22,60,GH013390,circumferential_between_50_75%
5,2000,0.22,60,GH013392,circumferential_between_50_75%
5,2000,0.22,60,GH013393,circumferential_between_50_75%
5,2000,0.22,60,GH013394,circumferential_between_50_75%
5,2000,0.22,60,GH013391,circumferential_more_than_75%
5,2000,0.22,60,GH013390,open_crack
5,2000,0.22,60,GH013391,open_crack
5,2000,0.22,60,GH013392,open_crack
5,2000,0.22,60,GH013393,open_crack
5,2000,0.36,60,GH013398,untouched
5,2000,0.36,60,GH013395,longitudinal_between_50_75%
5,2000,0.36,60,GH013396,longitudinal_more_than_75%
5,2000,0.36,60,GH013397,longitudinal_more_than_75%
5,2000,0.36,60,GH013398,longitudinal_more_than_75%
5,2000,0.36,60,GH013400,longitudinal_more_than_75%
5,2000,0.36,60,GH013395,circumferential_less_than_25%
5,2000,0.36,60,GH013400,circumferential_less_than_25%
5,2000,0.36,60,GH013396,circumferential_between_25_50%
5,2000,0.36,60,GH013397,circumferential_between_25_50%
5,2000,0.36,60,GH013398,circumferential_between_25_50%
5,2000,0.36,60,GH013396,open_crack
5,2000,0.36,60,GH013397,open_crack
5,2000,0.22,60,GH013401,longitudinal_more_than_75%
5,2000,0.22,60,GH013402,longitudinal_more_than_75%
5,2000,0.22,60,GH013403,longitudinal_more_than_75%
5,2000,0.22,60,GH013404,longitudinal_more_than_75%
5,2000,0.22,60,GH013405,longitudinal_more_than_75%
5,2000,0.22,60,GH013406,longitudinal_more_than_75%
5,2000,0.22,60,GH013401,circumferential_more_than_75%
5,2000,0.22,60,GH013402,circumferential_more_than_75%
5,2000,0.22,60,GH013403,circumferential_more_than_75%
5,2000,0.22,60,GH013404,circumferential_more_than_75%
5,2000,0.22,60,GH013405,circumferential_more_than_75%
5,2000,0.22,60,GH013406,circumferential_more_than_75%
5,2000,0.22,60,GH013401,open_crack
5,2000,0.22,60,GH013402,open_crack
5,2000,0.22,60,GH013403,open_crack
5,2000,0.22,60,GH013404,open_crack
5,2000,0.22,60,GH013405,open_crack
5,2000,0.22,60,GH013406,open_crack
5,2000,0.36,30,GH0133407,untouched
5,2000,0.36,30,GH0133409,untouched
5,2000,0.36,30,GH0133408,longitudinal_more_than_75%
5,2000,0.36,30,GH0133410,longitudinal_more_than_75%
5,2000,0.36,30,GH0133411,longitudinal_more_than_75%
5,2000,0.36,30,GH0133412,longitudinal_more_than_75%
5,2000,0.36,30,GH0133408,circumferential_less_than_25%
5,2000,0.36,30,GH0133411,circumferential_less_than_25%
5,2000,0.36,30,GH0133412,circumferential_less_than_25%
5,2000,0.36,30,GH0133410,circumferential_more_than_75%
5,2000,0.36,30,GH0133410,open_crack
5,2000,0.29,45,GH0133413,longitudinal_between_50_75%
5,2000,0.29,45,GH0133414,longitudinal_more_than_75%
5,2000,0.29,45,GH0133415,longitudinal_more_than_75%
5,2000,0.29,45,GH0133416,longitudinal_more_than_75%
5,2000,0.29,45,GH0133417,longitudinal_more_than_75%
5,2000,0.29,45,GH0133418,longitudinal_more_than_75%
5,2000,0.29,45,GH0133413,circumferential_less_than_25%
5,2000,0.29,45,GH0133417,circumferential_between_25_50%
5,2000,0.29,45,GH0133418,circumferential_between_25_50%
5,2000,0.29,45,GH0133415,circumferential_between_50_75%
5,2000,0.29,45,GH0133416,circumferential_between_50_75%
5,2000,0.29,45,GH0133414,circumferential_more_than_75%
5,2000,0.29,45,GH0133413,open_crack
5,2000,0.29,45,GH0133414,open_crack
5,2000,0.29,45,GH0133415,open_crack
5,2000,0.29,45,GH0133416,open_crack
5,2000,0.29,45,GH0133417,open_crack
5,2000,0.29,45,GH0133418,open_crack
5,2000,0.29,30,GH0133424,longitudinal_between_50_75%
5,2000,0.29,30,GH0133419,longitudinal_more_than_75%
5,2000,0.29,30,GH0133420,longitudinal_more_than_75%
5,2000,0.29,30,GH0133421,longitudinal_more_than_75%
5,2000,0.29,30,GH0133422,longitudinal_more_than_75%
5,2000,0.29,30,GH0133423,longitudinal_more_than_75%
5,2000,0.29,30,GH0133422,circumferential_less_than_25%
5,2000,0.29,30,GH0133420,circumferential_between_25_50%
5,2000,0.29,30,GH0133421,circumferential_between_25_50%
5,2000,0.29,30,GH0133423,circumferential_between_25_50%
5,2000,0.29,30,GH0133424,circumferential_between_25_50%
5,2000,0.29,30,GH0133419,circumferential_between_50_75%
5,2000,0.29,30,GH0133419,open_crack
5,2000,0.29,30,GH0133420,open_crack
5,2000,0.29,30,GH0133421,open_crack
5,2000,0.29,30,GH0133422,open_crack
5,2000,0.29,30,GH0133424,open_crack
5,2000,0.36,60,GH0133426,untouched
5,2000,0.36,60,GH0133427,untouched
5,2000,0.36,60,GH0133425,longitudinal_between_50_75%
5,2000,0.36,60,GH0133429,longitudinal_between_50_75%
5,2000,0.36,60,GH0133428,longitudinal_more_than_75%
5,2000,0.36,60,GH0133430,longitudinal_more_than_75%
5,2000,0.36,60,GH0133429,circumferential_less_than_25%
5,2000,0.36,60,GH0133430,circumferential_less_than_25%
5,2000,0.36,60,GH0133428,circumferential_between_25_50%
5,2000,0.36,60,GH0133425,circumferential_more_than_75%
5,2000,0.36,60,GH0133425,open_crack
5,2000,0.22,30,GH0133431,longitudinal_more_than_75%
5,2000,0.22,30,GH0133432,longitudinal_more_than_75%
5,2000,0.22,30,GH0133433,longitudinal_more_than_75%
5,2000,0.22,30,GH0133434,longitudinal_more_than_75%
5,2000,0.22,30,GH0133435,longitudinal_more_than_75%
5,2000,0.22,30,GH0133436,longitudinal_more_than_75%
5,2000,0.22,30,GH0133434,circumferential_between_25_50%
5,2000,0.22,30,GH0133431,circumferential_between_50_75%
5,2000,0.22,30,GH0133433,circumferential_between_50_75%
5,2000,0.22,30,GH0133435,circumferential_between_50_75%
5,2000,0.22,30,GH0133436,circumferential_between_50_75%
5,2000,0.22,30,GH0133432,circumferential_more_than_75%
5,2000,0.22,30,GH0133431,open_crack
5,2000,0.22,30,GH0133432,open_crack
5,2000,0.22,30,GH0133433,open_crack
5,2000,0.22,30,GH0133434,open_crack
5,2000,0.22,30,GH0133435,open_crack
5,2000,0.22,30,GH0133436,open_crack
5,2000,0.29,60,GH0133437,longitudinal_more_than_75%
5,2000,0.29,60,GH0133438,longitudinal_more_than_75%
5,2000,0.29,60,GH0133439,longitudinal_more_than_75%
5,2000,0.29,60,GH0133440,longitudinal_more_than_75%
5,2000,0.29,60,GH0133441,longitudinal_more_than_75%
5,2000,0.29,60,GH0133442,longitudinal_more_than_75%
5,2000,0.29,60,GH0133438,circumferential_between_25_50%
5,2000,0.29,60,GH0133439,circumferential_between_25_50%
5,2000,0.29,60,GH0133440,circumferential_between_25_50%
5,2000,0.29,60,GH0133441,circumferential_between_25_50%
5,2000,0.29,60,GH0133442,circumferential_between_25_50%
5,2000,0.29,60,GH0133437,circumferential_more_than_75%
5,2000,0.29,60,GH0133437,open_crack
5,2000,0.29,60,GH0133438,open_crack
5,2000,0.29,60,GH0133439,open_crack
5,2000,0.29,60,GH0133440,open_crack
5,2000,0.29,60,GH0133441,open_crack
5,2000,0.29,60,GH0133442,open_crack
5,2000,0.22,45,GH0133444,untouched
5,2000,0.22,45,GH0133445,untouched
5,2000,0.22,45,GH0133446,untouched
5,2000,0.22,45,GH0133447,untouched
5,2000,0.22,45,GH0133448,untouched
5,2000,0.22,45,GH0133443,longitudinal_more_than_75%
5,2000,0.22,45,GH0133443,circumferential_more_than_75%
5,2000,0.22,45,GH0133443,open_crack
5,2000,0.36,45,GH0133451,longitudinal_between_50_75%
5,2000,0.36,45,GH0133452,longitudinal_between_50_75%
5,2000,0.36,45,GH0133453,longitudinal_between_50_75%
5,2000,0.36,45,GH0133449,longitudinal_more_than_75%
5,2000,0.36,45,GH0133450,longitudinal_more_than_75%
5,2000,0.36,45,GH0133454,longitudinal_more_than_75%
5,2000,0.36,45,GH0133449,circumferential_less_than_25%
5,2000,0.36,45,GH0133450,circumferential_less_than_25%
5,2000,0.36,45,GH0133452,circumferential_less_than_25%
5,2000,0.36,45,GH0133453,circumferential_less_than_25%
5,2000,0.36,45,GH0133451,circumferential_between_25_50%
5,2000,0.36,45,GH0133454,circumferential_between_50_75%
5,2000,0.36,45,GH0133451,open_crack
5,2000,0.36,45,GH0133454,open_crack
5,2200,0.29,60,*GH014135,longitudinal_between_50_75%
5,2200,0.29,60,*GH014130,longitudinal_more_than_75%
5,2200,0.29,60,*GH014131,longitudinal_more_than_75%
5,2200,0.29,60,*GH014132,longitudinal_more_than_75%
5,2200,0.29,60,*GH014133,longitudinal_more_than_75%
5,2200,0.29,60,*GH014134,longitudinal_more_than_75%
5,2200,0.29,60,*GH014131,circumferential_between_25_50%
5,2200,0.29,60,*GH014134,circumferential_between_25_50%
5,2200,0.29,60,*GH014130,circumferential_between_50_75%
5,2200,0.29,60,*GH014132,circumferential_between_50_75%
5,2200,0.29,60,*GH014133,circumferential_between_50_75%
5,2200,0.29,60,*GH014135,circumferential_between_50_75%
5,2200,0.29,60,*GH014130,open_crack
5,2200,0.29,60,*GH014131,open_crack
5,2200,0.29,60,*GH014132,open_crack
5,2200,0.29,60,*GH014133,open_crack
5,2200,0.29,60,*GH014134,open_crack
5,2200,0.29,60,*GH014135,open_crack
5,2200,0.22,45,*GH014136,longitudinal_more_than_75%
5,2200,0.22,45,*GH014137,longitudinal_more_than_75%
5,2200,0.22,45,*GH014138,longitudinal_more_than_75%
5,2200,0.22,45,*GH014139,longitudinal_more_than_75%
5,2200,0.22,45,*GH014140,longitudinal_more_than_75%
5,2200,0.22,45,*GH014141,longitudinal_more_than_75%
5,2200,0.22,45,*GH014138,circumferential_between_50_75%
5,2200,0.22,45,*GH014136,circumferential_more_than_75%
5,2200,0.22,45,*GH014137,circumferential_more_than_75%
5,2200,0.22,45,*GH014139,circumferential_more_than_75%
5,2200,0.22,45,*GH014140,circumferential_more_than_75%
5,2200,0.22,45,*GH014141,circumferential_more_than_75%
5,2200,0.22,45,*GH014136,open_crack
5,2200,0.22,45,*GH014137,open_crack
5,2200,0.22,45,*GH014138,open_crack
5,2200,0.22,45,*GH014139,open_crack
5,2200,0.22,45,*GH014140,open_crack
5,2200,0.22,45,*GH014141,open_crack
5,2200,0.22,45,*GH014139,crushed
5,2200,0.22,45,*GH014140,crushed
5,2200,0.22,45,*GH014141,crushed
5,2200,0.36,30,*GH014147,untouched
5,2200,0.36,30,*GH014142,longitudinal_between_50_75%
5,2200,0.36,30,*GH014143,longitudinal_more_than_75%
5,2200,0.36,30,*GH014144,longitudinal_more_than_75%
5,2200,0.36,30,*GH014145,longitudinal_more_than_75%
5,2200,0.36,30,*GH014146,longitudinal_more_than_75%
5,2200,0.36,30,*GH014142,circumferential_less_than_25%
5,2200,0.36,30,*GH014144,circumferential_less_than_25%
5,2200,0.36,30,*GH014145,circumferential_less_than_25%
5,2200,0.36,30,*GH014143,circumferential_between_25_50%
5,2200,0.36,30,*GH014146,circumferential_between_50_75%
5,2200,0.36,30,*GH014143,open_crack
5,2200,0.36,30,*GH014144,open_crack
5,2200,0.36,30,*GH014146,open_crack
5,2200,0.36,60,*GH014151,untouched
5,2200,0.36,60,*GH014152,untouched
5,2200,0.36,60,*GH014148,longitudinal_more_than_75%
5,2200,0.36,60,*GH014149,longitudinal_more_than_75%
5,2200,0.36,60,*GH014150,longitudinal_more_than_75%
5,2200,0.36,60,*GH014153,longitudinal_more_than_75%
5,2200,0.36,60,*GH014153,circumferential_between_25_50%
5,2200,0.36,60,*GH014150,circumferential_between_50_75%
5,2200,0.36,60,*GH014148,circumferential_more_than_75%
5,2200,0.36,60,*GH014148,open_crack
5,2200,0.36,60,*GH014149,open_crack
5,2200,0.36,60,*GH014150,open_crack
5,2200,0.36,60,*GH014148,crushed
5,2200,0.22,30,*GH014154,longitudinal_more_than_75%
5,2200,0.22,30,*GH014155,longitudinal_more_than_75%
5,2200,0.22,30,*GH014156,longitudinal_more_than_75%
5,2200,0.22,30,*GH014157,longitudinal_more_than_75%
5,2200,0.22,30,*GH014158,longitudinal_more_than_75%
5,2200,0.22,30,*GH014159,longitudinal_more_than_75%
5,2200,0.22,30,*GH014154,circumferential_more_than_75%
5,2200,0.22,30,*GH014155,circumferential_more_than_75%
5,2200,0.22,30,*GH014156,circumferential_more_than_75%
5,2200,0.22,30,*GH014157,circumferential_more_than_75%
5,2200,0.22,30,*GH014158,circumferential_more_than_75%
5,2200,0.22,30,*GH014159,circumferential_more_than_75%
5,2200,0.22,30,*GH014154,open_crack
5,2200,0.22,30,*GH014155,open_crack
5,2200,0.22,30,*GH014156,open_crack
5,2200,0.22,30,*GH014157,open_crack
5,2200,0.22,30,*GH014158,open_crack
5,2200,0.22,30,*GH014159,open_crack
5,2200,0.29,45,*GH014160,longitudinal_more_than_75%
5,2200,0.29,45,*GH014162,longitudinal_more_than_75%
5,2200,0.29,45,*GH014163,longitudinal_more_than_75%
5,2200,0.29,45,*GH014164,longitudinal_more_than_75%
5,2200,0.29,45,*GH014165,longitudinal_more_than_75%
5,2200,0.29,45,*GH014166,longitudinal_more_than_75%
5,2200,0.29,45,*GH014160,circumferential_less_than_25%
5,2200,0.29,45,*GH014162,circumferential_between_50_75%
5,2200,0.29,45,*GH014163,circumferential_between_50_75%
5,2200,0.29,45,*GH014165,circumferential_between_50_75%
